Entity,Code,Year,"Primary completion rate, gender parity index (GPI)"
Finland,FIN,2014,0.999719977
France,FRA,1971,1.056660056
France,FRA,1972,1.058650017
Gabon,GAB,1972,0.741819978
Gabon,GAB,1973,0.731790006
Gabon,GAB,1975,0.851170003
Gabon,GAB,1976,0.782980025
Gabon,GAB,1977,0.815330029
Gabon,GAB,1978,0.782029986
Gabon,GAB,1979,0.876590014
Gabon,GAB,1980,0.852509975
Gabon,GAB,1981,0.820110023
Gabon,GAB,1982,0.841899991
Gabon,GAB,1983,0.881200016
Gabon,GAB,1984,0.884450018
Gabon,GAB,1987,0.94283998
Gabon,GAB,1988,0.95152998
Gabon,GAB,1989,1.005300045
Gabon,GAB,1992,1.113129973
Gabon,GAB,1995,0.998920023
Gabon,GAB,1996,1.044010043
Gabon,GAB,1997,1.008039951
Gabon,GAB,2002,1.04531002
Gabon,GAB,2003,1.044989944
Gambia,GMB,1971,0.404740006
Gambia,GMB,1972,0.400999993
Gambia,GMB,1973,0.40832001
Gambia,GMB,1974,0.435229987
Gambia,GMB,1975,0.506550014
Gambia,GMB,1976,0.456779987
Gambia,GMB,1977,0.450419992
Gambia,GMB,1978,0.516560018
Gambia,GMB,1979,0.457590014
Gambia,GMB,1980,0.439069986
Gambia,GMB,1981,0.453060001
Gambia,GMB,1982,0.414990008
Gambia,GMB,1983,0.397439986
Gambia,GMB,1984,0.421240002
Gambia,GMB,1985,0.461109996
Gambia,GMB,1986,0.509419978
Gambia,GMB,1987,0.520160019
Gambia,GMB,1989,0.552479982
Gambia,GMB,1992,0.604200006
Gambia,GMB,1993,0.656539977
Gambia,GMB,1994,0.617940009
Gambia,GMB,1995,0.689620018
Gambia,GMB,1996,0.753000021
Gambia,GMB,1997,0.683560014
Gambia,GMB,1999,0.77967
Gambia,GMB,2000,0.801869988
Gambia,GMB,2001,0.82893002
Gambia,GMB,2002,0.831390023
Gambia,GMB,2003,0.891860008
Gambia,GMB,2004,0.919420004
Gambia,GMB,2005,0.967689991
Gambia,GMB,2006,0.987380028
Gambia,GMB,2007,1.027439952
Gambia,GMB,2008,1.096089959
Gambia,GMB,2010,1.032969952
Gambia,GMB,2011,1.036900043
Gambia,GMB,2012,1.009349942
Gambia,GMB,2013,1.048429966
Gambia,GMB,2014,1.050029993
Georgia,GEO,2000,0.995079994
Georgia,GEO,2001,1.013790011
Georgia,GEO,2002,1.012189984
Georgia,GEO,2003,0.941399992
Georgia,GEO,2004,0.969690025
Georgia,GEO,2005,0.946550012
Georgia,GEO,2008,0.961660028
Georgia,GEO,2009,0.959079981
Georgia,GEO,2010,0.98190999
Georgia,GEO,2012,0.98913002
Georgia,GEO,2013,0.996999979
Georgia,GEO,2014,1.007750034
Germany,DEU,1993,1.006049991
Germany,DEU,1994,1.001809955
Germany,DEU,1995,1.006039977
Germany,DEU,1996,1.006739974
Germany,DEU,1997,1.003290057
Germany,DEU,1999,0.99800998
Germany,DEU,2000,0.999440014
Germany,DEU,2001,0.999880016
Germany,DEU,2002,1.000149965
Germany,DEU,2003,1.00030005
Germany,DEU,2004,0.993849993
Germany,DEU,2005,1.001620054
Germany,DEU,2006,1.006049991
Germany,DEU,2007,1.008769989
Germany,DEU,2008,1.005210042
Germany,DEU,2009,1.002979994
Germany,DEU,2010,1.003489971
Germany,DEU,2011,0.999239981
Germany,DEU,2012,1.004150033
Germany,DEU,2013,0.996200025
Germany,DEU,2014,0.99526
Ghana,GHA,1971,0.808679998
Ghana,GHA,1972,0.806689978
Ghana,GHA,1974,0.794250011
Ghana,GHA,1975,0.770060003
Ghana,GHA,1976,0.754939973
Ghana,GHA,1977,0.756720006
Ghana,GHA,1978,0.743809998
Ghana,GHA,1979,0.752279997
Ghana,GHA,1980,0.773270011
Ghana,GHA,1981,0.75365001
Ghana,GHA,1991,0.783259988
Ghana,GHA,1992,0.789340019
Ghana,GHA,1999,0.879100025
Ghana,GHA,2000,0.884559989
Ghana,GHA,2001,0.899399996
Ghana,GHA,2002,0.903230011
Ghana,GHA,2003,1.026530027
Ghana,GHA,2004,0.857680023
Ghana,GHA,2005,0.925440013
Ghana,GHA,2006,0.950529993
Ghana,GHA,2007,0.935079992
Ghana,GHA,2008,0.944639981
Ghana,GHA,2009,0.912310004
Ghana,GHA,2011,0.940240026
Ghana,GHA,2012,0.973829985
Ghana,GHA,2013,0.97785002
Ghana,GHA,2014,0.980189979
Ghana,GHA,2015,0.99267
Greece,GRC,1971,0.99052
Greece,GRC,1972,0.991509974
Greece,GRC,1973,0.977219999
Greece,GRC,1974,0.980910003
Greece,GRC,1975,0.982360005
Greece,GRC,1976,0.987309992
Greece,GRC,1977,0.999939978
Greece,GRC,1978,0.994099975
Greece,GRC,1979,0.997699976
Greece,GRC,1980,0.999750018
Greece,GRC,1981,0.997300029
Greece,GRC,1982,0.998220026
Greece,GRC,1983,1.011530042
Greece,GRC,1984,1.001379967
Greece,GRC,1985,0.997039974
Greece,GRC,1986,0.987569988
Greece,GRC,1987,1.00770998
Greece,GRC,1988,1.009490013
Greece,GRC,1989,1.013990045
Greece,GRC,1992,1.005620003
Greece,GRC,2004,0.961570024
Greece,GRC,2005,0.981190026
Greece,GRC,2006,0.962650001
Greece,GRC,2007,0.966419995
Greece,GRC,2010,0.976310015
Greece,GRC,2011,0.981930017
Greece,GRC,2012,0.985689998
Greece,GRC,2013,0.976689994
Grenada,GRD,1978,0.994289994
Grenada,GRD,1979,0.994090021
Grenada,GRD,1983,0.996810019
Grenada,GRD,1984,1.025269985
Grenada,GRD,1999,0.952790022
Grenada,GRD,2002,0.927510023
Grenada,GRD,2003,0.989650011
Grenada,GRD,2005,0.983030021
Grenada,GRD,2007,1.010050058
Grenada,GRD,2008,0.923179984
Grenada,GRD,2009,0.876230001
Grenada,GRD,2010,0.864149988
Grenada,GRD,2013,0.933839977
Grenada,GRD,2014,1.010370016
Guatemala,GTM,1976,0.860809982
Guatemala,GTM,1977,0.872380018
Guatemala,GTM,1978,0.86293
Guatemala,GTM,1996,0.821439981
Guatemala,GTM,1999,0.820630014
Guatemala,GTM,2000,0.836629987
Guatemala,GTM,2001,0.847310007
Guatemala,GTM,2002,0.868009984
Guatemala,GTM,2004,0.88233
Guatemala,GTM,2005,0.894389987
Guatemala,GTM,2006,0.914099991
Guatemala,GTM,2007,0.929430008
Guatemala,GTM,2008,0.93592
Guatemala,GTM,2009,0.937449992
Guatemala,GTM,2010,0.947820008
Guatemala,GTM,2011,0.96578002
Guatemala,GTM,2012,0.978489995
Guatemala,GTM,2013,0.981570005
Guatemala,GTM,2014,0.971889973
Guinea,GIN,1984,0.375580013
Guinea,GIN,1985,0.411119998
Guinea,GIN,1986,0.40990001
Guinea,GIN,1987,0.375010014
Guinea,GIN,1988,0.355280012
Guinea,GIN,1989,0.323060006
Guinea,GIN,1990,0.290800005
Guinea,GIN,1991,0.353489995
Guinea,GIN,1992,0.357749999
Guinea,GIN,1993,0.347469985
Guinea,GIN,1994,0.36254999
Guinea,GIN,1995,0.331649989
Guinea,GIN,1998,0.385430008
Guinea,GIN,1999,0.400139987
Guinea,GIN,2000,0.448139995
Guinea,GIN,2001,0.488220006
Guinea,GIN,2002,0.528119981
Guinea,GIN,2003,0.608799994
Guinea,GIN,2004,0.643350005
Guinea,GIN,2005,0.670449972
Guinea,GIN,2006,0.713620007
Guinea,GIN,2007,0.740010023
Guinea,GIN,2008,0.734709978
Guinea,GIN,2009,0.733309984
Guinea,GIN,2010,0.697510004
Guinea,GIN,2012,0.812820017
Guinea,GIN,2013,0.815890014
Guinea,GIN,2014,0.820930004
Guinea-Bissau,GNB,1979,0.303030014
Guinea-Bissau,GNB,1980,0.213339999
Guinea-Bissau,GNB,1981,0.297309995
Guinea-Bissau,GNB,1982,0.293900013
Guinea-Bissau,GNB,1983,0.344269991
Guinea-Bissau,GNB,1984,0.448089987
Guinea-Bissau,GNB,1987,0.468340009
Guinea-Bissau,GNB,1988,0.493290007
Guinea-Bissau,GNB,2000,0.558120012
Guinea-Bissau,GNB,2010,0.79527998
Guyana,GUY,1971,0.989549994
Guyana,GUY,1972,1.050809979
Guyana,GUY,1973,0.983590007
Guyana,GUY,1974,0.967949986
Guyana,GUY,1976,0.98356998
Guyana,GUY,1977,0.96272999
Guyana,GUY,1978,0.978250027
Guyana,GUY,1979,0.897580028
Guyana,GUY,1980,0.930419981
Guyana,GUY,1982,0.947440028
Guyana,GUY,1987,1.003090024
Guyana,GUY,1992,0.971189976
Guyana,GUY,1993,0.961870015
Guyana,GUY,1995,0.863279998
Guyana,GUY,1996,0.968699992
Guyana,GUY,1997,0.990400016
Guyana,GUY,1999,1.071040034
Guyana,GUY,2000,1.159610033
Guyana,GUY,2001,0.949180007
Guyana,GUY,2003,0.871500015
Guyana,GUY,2005,0.898389995
Guyana,GUY,2006,0.890460014
Guyana,GUY,2007,0.962740004
Guyana,GUY,2008,0.952639997
Guyana,GUY,2009,0.966799974
Guyana,GUY,2010,0.958500028
Guyana,GUY,2011,0.942099988
Guyana,GUY,2012,0.940339983
Haiti,HTI,1979,0.898339987
Haiti,HTI,1980,0.881280005
Haiti,HTI,1982,0.880770028
Haiti,HTI,1983,0.856519997
Haiti,HTI,1985,0.866519988
Haiti,HTI,1986,0.851490021
Haiti,HTI,1987,0.874719977
Haiti,HTI,1997,0.941879988
Heavily-indebted poor countries,,1972,0.599829972
Heavily-indebted poor countries,,1973,0.60345
Heavily-indebted poor countries,,1974,0.605579972
Heavily-indebted poor countries,,1975,0.607360005
Heavily-indebted poor countries,,1976,0.613900006
Heavily-indebted poor countries,,1977,0.623279989
Heavily-indebted poor countries,,1978,0.631039977
Heavily-indebted poor countries,,1979,0.637920022
Heavily-indebted poor countries,,1980,0.648810029
Heavily-indebted poor countries,,1981,0.660269976
Heavily-indebted poor countries,,1982,0.679939985
Heavily-indebted poor countries,,1983,0.699280024
Heavily-indebted poor countries,,1984,0.723890007
Heavily-indebted poor countries,,1985,0.725260019
Heavily-indebted poor countries,,1986,0.733619988
Heavily-indebted poor countries,,1987,0.737779975
Heavily-indebted poor countries,,1988,0.732850015
Heavily-indebted poor countries,,1989,0.727729976
Heavily-indebted poor countries,,1990,0.734009981
Heavily-indebted poor countries,,1991,0.742980003
Heavily-indebted poor countries,,1992,0.746159971
Heavily-indebted poor countries,,1993,0.75948
Heavily-indebted poor countries,,1994,0.758419991
Heavily-indebted poor countries,,1995,0.759050012
Heavily-indebted poor countries,,1996,0.768769979
Heavily-indebted poor countries,,1997,0.771369994
Heavily-indebted poor countries,,1998,0.769299984
Heavily-indebted poor countries,,1999,0.778119981
Heavily-indebted poor countries,,2000,0.773150027
Heavily-indebted poor countries,,2001,0.770349979
Heavily-indebted poor countries,,2002,0.768450022
Heavily-indebted poor countries,,2003,0.777670026
Heavily-indebted poor countries,,2004,0.776619971
Heavily-indebted poor countries,,2005,0.786580026
Heavily-indebted poor countries,,2006,0.811829984
Heavily-indebted poor countries,,2007,0.821009994
Heavily-indebted poor countries,,2008,0.842079997
Heavily-indebted poor countries,,2009,0.86184001
Heavily-indebted poor countries,,2010,0.882139981
Heavily-indebted poor countries,,2011,0.881969988
Heavily-indebted poor countries,,2012,0.900510013
Heavily-indebted poor countries,,2013,0.915300012
Heavily-indebted poor countries,,2014,0.917890012
High-income countries,,1970,1.012830019
High-income countries,,1971,1.013219953
High-income countries,,1972,1.011039972
High-income countries,,1973,1.011330009
High-income countries,,1976,1.008599997
High-income countries,,1977,1.012740016
High-income countries,,1978,1.010619998
High-income countries,,1979,1.00996995
High-income countries,,1980,1.012140036
High-income countries,,1981,1.01177001
High-income countries,,1982,1.012079954
High-income countries,,1983,1.010589957
High-income countries,,1984,1.010619998
High-income countries,,1985,1.007439971
High-income countries,,1986,1.006590009
High-income countries,,1987,1.007789969
High-income countries,,1988,1.007169962
High-income countries,,1989,1.003350019
High-income countries,,1990,1.007850051
High-income countries,,1991,1.007570028
High-income countries,,1992,1.007660031
High-income countries,,1993,1.008949995
High-income countries,,1994,1.009199977
High-income countries,,1995,1.005620003
High-income countries,,1996,1.006979942
High-income countries,,1997,1.006440043
High-income countries,,1998,1.007410049
High-income countries,,1999,1.005660057
High-income countries,,2000,1.006309986
High-income countries,,2001,1.00556004
High-income countries,,2002,1.006270051
High-income countries,,2003,1.008280039
High-income countries,,2004,1.001850009
High-income countries,,2005,1.002949953
High-income countries,,2006,1.007079959
High-income countries,,2007,1.005220056
High-income countries,,2008,1.002310038
High-income countries,,2009,1.005839944
High-income countries,,2010,1.005059958
High-income countries,,2011,1.006119967
High-income countries,,2012,1.005190015
High-income countries,,2013,1.002799988
High-income countries,,2014,1.003509998
Honduras,HND,1980,1.140300035
Honduras,HND,1982,1.109660029
Honduras,HND,1984,1.110499978
Honduras,HND,1991,0.90933001
Honduras,HND,1992,1.115980029
Honduras,HND,1993,1.124869943
Honduras,HND,1994,1.121170044
Honduras,HND,1995,1.006870031
Honduras,HND,1996,1.130270004
Honduras,HND,1997,1.11187005
Honduras,HND,1998,0.93325001
Honduras,HND,2003,1.057749987
Honduras,HND,2005,1.068230033
Honduras,HND,2006,1.061830044
Honduras,HND,2008,1.063850045
Honduras,HND,2009,1.051499963
Honduras,HND,2010,1.057540059
Honduras,HND,2011,1.05776
Honduras,HND,2012,1.067090034
Honduras,HND,2013,1.055150032
Honduras,HND,2014,1.043040037
Hong Kong,HKG,1980,0.996810019
Hong Kong,HKG,1981,0.985729992
